frame_index,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
,0.5300918,0.33236316,0.5498864,0.3285621,0.105349444,0,0.16151293,0.015715431,1,0.025437703,0.33643195,0.2506243,0.6189449,0,0.6783298,0.48492393,0.001078868,0.070986986,0.49272004,0.04667108,0.001318788,1.17E-05,3.28E-06,0.000235294,0.00040016,2.00E-05,0.9980108,Person_0,24
,0.59546643,0.41190684,0.50742924,0.39178616,0.094473846,0,0.15863231,0.00316432,0,0.037577055,0.38751665,0.30799705,0.631059,0,0.7243118,0.4514097,0.001914576,0.061624486,0.401819,0.06014549,0.001192836,7.82E-06,5.89E-06,0.000416472,0.000465468,4.16E-05,0.99786997,Person_0,25
,0.49582398,0.45026433,0.4014032,0.33669344,0.09330778,0,0.09609882,0.045760583,0,0.042857245,0.3803102,0.28292984,0.5895054,0,0.67988116,0.5207501,0.014505549,0.104493625,0.113458134,0.033671312,0.001006535,8.84E-06,6.14E-06,0.000467424,0.000354248,3.99E-05,0.99811697,Person_0,26
,0.5698595,0.42752448,0.6222874,0.3493007,0.09567158,0,0.11034375,0.005922427,0,0.03171511,0.2919142,0.29138345,0.57734597,0,0.67563236,0.566149,0.001227586,0.044200655,0.18309835,0.062080946,0.001597204,8.61E-06,2.67E-06,0.000531081,0.000182143,1.39E-05,0.99766433,Person_0,27
,0.4593587,0.3322539,0.44994128,0.34179714,0.09360975,0,0.10611872,0.009078592,0,0.023380492,0.28855768,0.306647,0.5537626,0,0.6929758,0.4676299,0.002927314,0.043913584,0.50777787,0.075949274,0.001034619,6.71E-06,2.42E-06,0.000483316,0.000203785,1.01E-05,0.998259,Person_0,28
,0.5423106,0.54627883,0.4974519,0.3549767,0.093584746,0,0.11637434,0.003806362,0,0.03254175,0.3613825,0.23458627,0.6732452,0,0.7559406,0.37237844,0.000901117,0.058664057,0.29470146,0.04316975,0.000455814,6.86E-06,3.16E-06,0.000412921,0.000196683,2.54E-05,0.9988991,Person_0,29
,0.49374843,0.48284405,0.5256688,0.29568446,0.09108468,0,0.15453337,0.003363636,0,0.044056296,0.28789216,0.15364389,0.5274503,0,0.779315,0.41908818,0.001109394,0.13780558,0.40349337,0.037960727,0.001669632,1.28E-05,3.58E-06,0.000583796,0.000284359,1.15E-05,0.9974343,Person_0,0
,0.5827564,0.2378164,0.282242,0.34009975,0.07013194,0,0.091729745,0.022676522,0,0.030956363,0.3064218,0.2918457,0.59134185,0,0.7556781,0.6380652,0.009564552,0.08035918,0.41087064,0.051823933,0.003124344,1.74E-05,4.98E-06,0.00111863,0.000223833,1.65E-05,0.99549425,Person_0,1
,0.47950685,0.28200427,0.44930506,0.2986422,0.1294515,0,0.12244273,0.024846176,0,0.043926112,0.33371305,0.44847944,0.567751,0,0.63783884,0.44303045,0.03179263,0.1539323,0.22268538,0.040864337,0.001248524,1.19E-05,3.09E-06,0.001044083,0.000144266,2.57E-05,0.9975224,Person_0,2
,0.631027,0.3721321,0.2648023,0.31230602,0.1522537,0,0.09916702,0.021302419,0,0.034207866,0.3058818,0.5184822,0.62403405,0,0.6205476,0.42809197,0.018302562,0.07382602,0.26656726,0.0374066,0.000394758,1.68E-05,2.00E-06,0.000763348,0.000173134,8.57E-06,0.99864143,Person_0,3
,0.54881525,0.33687115,0.12317775,0.3401251,0.08148313,0,0.11393617,0.006776863,1,0.026314508,0.29836875,0.4330124,0.54536724,0,0.637533,0.41401565,0.007249646,0.08731838,0.5349069,0.03438319,0.004954701,2.38E-05,8.12E-06,0.001681981,0.000236124,3.03E-05,0.99306506,Person_0,4
,0.4956795,0.3273043,0.66747206,0.30824903,0.10081518,0,0.11317631,0.10405752,0,0.05117733,0.28580514,0.25381878,0.5545652,0,0.55144674,0.33574587,0.003000444,0.09040351,0.564424,0.033058677,0.004530801,1.97E-05,3.86E-06,0.0009652,0.000281667,2.30E-05,0.9941757,Person_0,5
,0.5863441,0.32117215,0.22804703,0.2760521,0.1126052,0,0.08683486,0.026453082,0,0.025827972,0.25726295,0.43726832,0.6466801,0,0.6103686,0.3463979,0.00784093,0.14122108,0.57028216,0.041858997,0.000462531,2.95E-05,2.59E-06,0.000340841,0.000203941,8.73E-06,0.9989518,Person_0,6
,0.41286787,0.40246433,0.3722719,0.3327787,0.116830856,0,0.13002586,0.055809624,0,0.025186112,0.28761062,0.28316513,0.5994957,0,0.7423761,0.33015266,0.00134595,0.07878426,0.32919824,0.06693922,0.00058504,2.06E-05,5.28E-06,0.000742926,0.000314839,5.28E-05,0.9982785,Person_0,7
,0.38352916,0.40865996,0.5275285,0.3051693,0.08958019,0,0.10168362,0.011865755,0,0.025202548,0.292698,0.39608178,0.63726866,0,0.65897334,0.5236022,0.006811449,0.13011333,0.383125,0.05226259,0.00222261,2.76E-05,3.28E-06,0.000571301,0.000267971,1.65E-05,0.9968907,Person_0,8
,0.3757481,0.33192146,0.39583465,0.32199985,0.13880026,0,0.109689474,0.014459175,0,0.027939424,0.47928298,0.25649273,0.6295005,0,0.7222756,0.42323247,0.001089472,0.058068365,0.26513058,0.074387535,0.001221383,3.58E-05,3.10E-06,0.000762552,0.000174608,1.79E-05,0.9977847,Person_0,9
,0.5473461,0.4485333,0.53219324,0.33154127,0.13432209,0,0.13102265,0.034234367,0,0.038015053,0.34307367,0.35419127,0.54617685,0,0.7274866,0.2534066,0.001255685,0.069600284,0.30254278,0.05731319,0.001200517,1.84E-05,2.25E-06,0.000421717,0.000136737,6.26E-06,0.9982141,Person_0,10
,0.44494364,0.35532483,0.22360525,0.27906772,0.14238235,0,0.1548258,0.032926127,0,0.032813415,0.35119167,0.49486414,0.6403735,0,0.61810654,0.37405568,0.009247938,0.13428429,0.25439623,0.12476555,0.0011075,1.49E-05,1.75E-06,0.000294484,0.000206703,4.60E-06,0.9983701,Person_0,11
,0.36054713,0.3843884,0.46936414,0.2847484,0.123085216,0,0.13633627,0.016281784,0,0.024057075,0.364727,0.50494885,0.59793556,0,0.7403533,0.45554358,0.00250486,0.11537444,0.26451108,0.06113534,0.000662762,1.78E-05,2.23E-06,0.000441581,0.000206592,1.08E-05,0.9986582,Person_0,12
,0.47621503,0.44580755,0.41970655,0.32301795,0.102642626,0,0.093832076,0.014109852,0,0.036547743,0.291608,0.23993494,0.5319899,0,0.48407415,0.45917302,0.017190263,0.18537612,0.08172176,0.02614252,0.000520062,4.03E-05,2.93E-06,0.001086139,0.000162316,1.03E-05,0.998178,Person_0,13
,0.5297744,0.47232887,0.4273745,0.26875138,0.1068546,0,0.09561932,0.003053159,1,0.037800644,0.29400334,0.42720798,0.5626624,0,0.63223803,0.4640101,0.038507987,0.1038764,0.08932839,0.04488673,0.000590085,4.04E-05,2.51E-06,0.001106746,0.000130619,9.38E-06,0.99812025,Person_0,14
,0.49782982,0.42111114,0.31613725,0.28863895,0.10382984,0,0.14950082,0.12284616,0,0.03325698,0.40252647,0.34590456,0.62877226,0,0.6335222,0.4164862,0.002955867,0.105595216,0.1422537,0.064049736,0.000361722,1.93E-05,2.60E-06,0.000984483,0.000136258,1.06E-05,0.998485,Person_0,15
,0.5715859,0.55075324,0.41679993,0.26387942,0.11226221,0,0.12125838,0.02477886,0,0.039873857,0.33473036,0.38222632,0.61807954,0,0.6494515,0.49370438,0.00618135,0.10245701,0.4461213,0.09519409,0.000353333,1.67E-05,2.24E-06,0.000601154,0.00014556,6.68E-06,0.99887437,Person_0,16
,0.6061275,0.5297202,0.3074492,0.24588561,0.12408073,0,0.10550979,0.07979385,1,0.038511727,0.3859986,0.35695183,0.6470001,0,0.61197305,0.631719,0.018570883,0.09729908,0.16875446,0.03410542,0.000330056,1.56E-05,1.81E-06,0.000931291,0.000143392,7.39E-06,0.99857044,Person_0,17
,0.52848434,0.5009952,0.36995417,0.24588561,0.12883423,0,0.09230751,0.10241509,1,0.047686722,0.32763678,0.4704375,0.63788164,0,0.63511944,0.57214,0.010309901,0.18118896,0.2449331,0.027834887,0.000266033,9.40E-06,1.42E-06,0.000758562,0.000103799,6.24E-06,0.9988545,Person_0,18
,0.56782454,0.4720596,0.1724801,0.23343743,0.093089476,0,0.08830977,0.10567328,0,0.032256424,0.22098997,0.20759943,0.6065111,0,0.5718647,0.4941931,0.015431962,0.242057,0.26205683,0.0388368,0.000831385,3.29E-05,2.86E-06,0.001349494,0.00012853,8.84E-06,0.99764603,Person_0,19
,0.5436333,0.46138456,0.46235743,0.29868093,0.09917842,0,0.12016289,0.02157177,0,0.022225779,0.32004175,0.40794036,0.6496664,0,0.6602877,0.44576836,0.04724643,0.09419162,0.49323815,0.035220645,0.000311069,1.84E-05,2.30E-06,0.00096681,0.000159996,1.04E-05,0.9985311,Person_0,20
,0.568106,0.3643156,0.34630826,0.27168185,0.1432405,0,0.11619145,0.005869232,1,0.042681165,0.35505328,0.54242307,0.6433318,0,0.7671008,0.49954897,0.002772024,0.07661071,0.602386,0.07090544,0.000260521,1.49E-05,2.42E-06,0.000580461,0.00011195,5.17E-06,0.9990245,Person_0,21
,0.58750594,0.30788803,0.20743807,0.275631,0.12041196,0,0.08536814,0.001891838,0,0.029844673,0.4377805,0.22259502,0.6355724,0,0.61952686,0.5873706,0.014751578,0.067067996,0.32922655,0.09196612,0.000427897,1.71E-05,2.65E-06,0.000960895,0.000143779,8.18E-06,0.9984395,Person_0,22
,0.62159467,0.4691755,0.3172842,0.28081518,0.1047842,0,0.083843276,0.01736921,0,0.032053012,0.26950017,0.39289832,0.5889947,0,0.5959204,0.34174478,0.014892324,0.105773546,0.27152976,0.03382883,0.00051447,1.57E-05,3.71E-06,0.000881299,0.000185892,8.55E-06,0.9983903,Person_0,23
,0.5551191,0.41035235,0.19564003,0.2764268,0.11715907,0,0.11254699,0.000841782,1,0.04283933,0.30377343,0.41598722,0.61941516,0,0.6547779,0.41337568,0.004765596,0.09696962,0.28143728,0.05742309,0.000641555,2.27E-05,6.44E-06,0.001185714,0.000162749,1.47E-05,0.9979663,Person_0,24
,0.51318485,0.5384464,0.41442707,0.27656433,0.10341746,0,0.107417814,0.020124007,1,0.027328467,0.38007542,0.3886235,0.60839206,0,0.54441917,0.62977576,0.00329184,0.15797304,0.46546188,0.059584167,0.000517942,1.63E-05,1.91E-06,0.000765058,0.000126372,1.10E-05,0.99856144,Person_0,25
,0.5844133,0.4814787,0.24738559,0.33316174,0.10004633,0,0.13846175,0.00462524,0,0.061880138,0.2365628,0.54716516,0.57038534,0,0.6406032,0.58146733,0.01581045,0.1386595,0.33993334,0.06209079,0.001173522,3.13E-05,2.63E-06,0.000679747,0.00013489,9.65E-06,0.99796826,Person_0,26
,0.6198915,0.38740608,0.34475988,0.3212204,0.11118557,0,0.14405203,0.000906723,0,0.04311623,0.29677057,0.3188396,0.6000506,0,0.73448,0.5569683,0.010728768,0.06849912,0.16028507,0.050748855,0.001117625,5.86E-05,4.28E-06,0.001216331,0.00012702,1.13E-05,0.9974649,Person_0,27
,0.478845,0.33379182,0.45881975,0.33282977,0.08889606,0,0.09448095,0.0130582,0,0.029253764,0.30442357,0.3576283,0.56631297,0,0.69084346,0.5434401,0.007324179,0.103871815,0.30309424,0.09937336,0.000956288,3.14E-05,1.83E-06,0.001050784,0.000126364,9.82E-06,0.9978235,Person_0,28
,0.52673614,0.36046937,0.2871475,0.2716308,0.10574018,0,0.08841507,0.01048079,0,0.03405653,0.24784358,0.26080596,0.6664347,0,0.66272813,0.5240678,0.009904332,0.10659002,0.36630267,0.061875764,0.000578622,3.28E-05,3.50E-06,0.001505001,0.000134239,1.16E-05,0.9977342,Person_0,29
,0.45862696,0.45096135,0.30475003,0.25583565,0.079574205,0,0.13838908,0.00417196,0,0.03376932,0.24194118,0.23872827,0.5900516,0,0.62871456,0.46311104,0.017561797,0.08411569,0.12577957,0.07580563,0.000357798,1.21E-05,1.10E-06,0.00070368,0.000104509,6.88E-06,0.998814,Person_0,0
,0.5628566,0.38675067,0.17153469,0.2665914,0.08012675,0,0.091137655,0.000785249,1,0.031190079,0.23092423,0.26300618,0.5849502,0,0.6165782,0.45299864,0.002047879,0.079896845,0.084808916,0.05500374,0.000449861,3.78E-05,2.38E-06,0.000921872,9.21E-05,7.00E-06,0.9984889,Person_0,1
,0.56961095,0.4107988,0.30436197,0.2700791,0.0978589,0,0.09269277,0.041985687,0,0.028308658,0.3129592,0.22998133,0.5649528,0,0.65716064,0.4083414,0.008559281,0.12205907,0.31466454,0.048959456,0.00044021,3.18E-05,2.15E-06,0.001016759,0.00015578,4.38E-06,0.99834895,Person_0,2
,0.6586248,0.39978796,0.16625991,0.26588556,0.096796244,0,0.08375731,0.008096743,0,0.024086334,0.21833257,0.3612359,0.5761041,0,0.5846187,0.51742333,0.054222103,0.19454539,0.1720057,0.030869476,0.001111762,3.97E-05,3.66E-06,0.000862985,0.000178027,1.00E-05,0.9977938,Person_0,3
,0.5776099,0.47467002,0.41512418,0.27352223,0.0947885,0,0.08667883,0.01148265,1,0.035932187,0.29728693,0.32546163,0.600579,0,0.7560942,0.59377384,0.001731842,0.0840291,0.12883914,0.057210974,0.000939828,2.98E-05,2.14E-06,0.000895529,0.000167792,7.61E-06,0.9979572,Person_0,4
,0.60600734,0.35782716,0.23284058,0.26021206,0.093332335,0,0.10983622,0.004607711,1,0.03476867,0.25911418,0.1763743,0.56541556,0,0.62691677,0.34543884,0.018180115,0.09676639,0.24612418,0.07489319,0.000948446,4.07E-05,2.51E-06,0.001286912,0.000134091,1.12E-05,0.9975762,Person_0,5
,0.50405335,0.376067,0.42181525,0.27670908,0.07899007,0,0.088775404,0.00691527,1,0.023474328,0.34412402,0.35920706,0.6388721,0,0.81850624,0.6530543,0.00448314,0.11960597,0.18342814,0.05469948,0.001036862,5.75E-05,3.41E-06,0.00083677,0.000151308,7.83E-06,0.9979063,Person_0,6
,0.54856163,0.27842274,0.2982176,0.28371102,0.12394706,0,0.109881215,0.015678888,0,0.029395841,0.32408828,0.5047173,0.57415676,0,0.7114728,0.3979198,0.00512547,0.10829433,0.17280512,0.06276236,0.000591508,6.76E-05,3.32E-06,0.001762153,0.00013759,7.50E-06,0.9974304,Person_0,7
,0.59536153,0.4142119,0.3971245,0.31321856,0.10989713,0,0.092741646,0.4370055,0,0.031266417,0.31414983,0.48619455,0.63999856,0,0.59278387,0.56550926,0.006065896,0.10023641,0.39932427,0.04650332,0.000481483,2.92E-05,2.57E-06,0.001848689,0.000123261,2.75E-05,0.9974873,Person_0,8
,0.63031405,0.49184608,0.26636165,0.25781617,0.09743951,0,0.09934057,0.00137792,0,0.033492703,0.22607459,0.3247267,0.6163621,0,0.6699224,0.5581166,0.003014679,0.10607008,0.3238595,0.04553831,0.000677805,7.90E-06,2.20E-06,0.000653392,0.000143801,2.90E-05,0.99848586,Person_0,9
,0.611619,0.45267934,0.41355047,0.26807046,0.104441725,0,0.10544613,0.007972702,0,0.034877446,0.38016036,0.56386745,0.63316506,0,0.81930745,0.7057527,0.001884098,0.1119783,0.52726686,0.079626545,0.000460999,3.44E-05,1.83E-06,0.001068913,0.000115673,1.45E-05,0.99830365,Person_0,10
,0.55820715,0.40128157,0.4868086,0.24828658,0.08525908,0,0.133822,0.009709058,0,0.034140665,0.3216369,0.4080967,0.59712756,0,0.65167487,0.5560028,0.003270488,0.10510915,0.08883828,0.31750286,0.002166182,0.00067995,4.23E-06,0.00138609,0.000496961,2.22E-05,0.9952443,Person_0,11
,0.50186616,0.3486461,0.433942,0.23861077,0.085439466,0,0.14873068,0.08212424,0,0.024466148,0.27911848,0.3125908,0.6819867,0,0.6250382,0.5913202,0.02176976,0.12557028,0.1368684,0.34685686,0.000552967,0.000215717,2.82E-06,0.000917232,0.00039405,9.83E-06,0.9979074,Person_0,12
,0.43485802,0.3850239,0.5058231,0.24641398,0.106079124,0,0.14832388,0.009501914,0,0.032206003,0.33287928,0.40737098,0.7123171,0,0.7475546,0.66666126,0.002343811,0.07353805,0.14404362,0.10643049,0.000559156,8.59E-05,1.69E-06,0.000505036,0.000266011,5.63E-06,0.9985765,Person_0,13
,0.6115915,0.41846517,0.31190398,0.22795318,0.10716087,0,0.13900553,0.01537548,0,0.038613763,0.32043955,0.44401526,0.59886086,0,0.7208536,0.51403064,0.004040821,0.10336568,0.34706762,0.13930015,0.000116492,3.08E-05,9.29E-07,0.000453081,0.000209999,2.95E-06,0.99918574,Person_0,14
,0.5609673,0.42457655,0.5133919,0.27325255,0.09965416,0,0.09810991,0.04299191,0,0.03631489,0.39521435,0.46668065,0.5629883,0,0.6552982,0.6297332,0.010441884,0.14362244,0.12691353,0.04981782,0.000407809,2.93E-05,2.13E-06,0.000705944,0.000197497,7.65E-06,0.99864966,Person_0,15
,0.6514856,0.45686096,0.46122792,0.26347247,0.1030836,0,0.13307099,0.001939036,0,0.046606086,0.25522366,0.32918712,0.6090376,0,0.6448695,0.41939664,0.000219081,0.11196476,0.18907595,0.068401836,0.000772816,7.12E-05,3.32E-06,0.000789387,0.000258276,7.75E-06,0.99809724,Person_0,16
,0.6087,0.6282857,0.24976867,0.25706136,0.12122883,0,0.094286494,0.040978137,0,0.033303067,0.25854102,0.4554891,0.6143982,0,0.62521636,0.50795346,0.005146323,0.1334893,0.21112612,0.047856804,0.000477351,2.65E-05,2.50E-06,0.000831512,0.000244627,7.23E-06,0.9984102,Person_0,17
,0.57395506,0.44290677,0.29626298,0.25996345,0.087821916,0,0.13799395,0.004304664,0,0.054537825,0.21584061,0.30410066,0.55932117,0,0.70985484,0.2991302,0.001618839,0.12851034,0.31277665,0.040798057,0.000688363,5.36E-05,4.42E-06,0.001443397,0.000169048,1.11E-05,0.9976301,Person_0,18
,0.48479968,0.38823178,0.348417,0.24747697,0.07764135,0,0.11285991,0.064833745,0,0.024911514,0.23988205,0.3101417,0.60554177,0,0.68480027,0.34014174,0.00269232,0.09699674,0.42973158,0.03356118,0.000946205,3.60E-05,4.29E-06,0.000734812,0.000275512,1.11E-05,0.99799216,Person_0,19
,0.5180919,0.35905156,0.21935764,0.267043,0.08623938,0,0.091136254,0.014657179,0,0.026854623,0.2966788,0.40485823,0.61390096,0,0.6440666,0.4914402,0.003102296,0.086951405,0.30860063,0.059410684,0.000349356,1.50E-05,2.01E-06,0.000763777,0.000151716,6.25E-06,0.9987118,Person_0,20
,0.51421845,0.5032115,0.49946058,0.3376575,0.08644507,0,0.15154101,0.003377725,0,0.036541924,0.2619867,0.24457125,0.55694103,0,0.7163192,0.40183377,0.01111689,0.19530088,0.24338764,0.036153045,0.001019035,7.26E-05,4.64E-06,0.002719116,0.000167412,1.50E-05,0.99600214,Person_0,21
,0.54400486,0.46139228,0.27997747,0.2960636,0.10592936,0,0.0937141,0.012323529,0,0.035574365,0.340212,0.50366944,0.5842078,0,0.67909557,0.50162286,0.001429848,0.10001411,0.2976921,0.044060595,0.001359472,4.87E-05,3.83E-06,0.001167027,0.000205859,6.94E-06,0.9972082,Person_0,22
,0.60084593,0.52318716,0.49722952,0.3399362,0.114847116,0,0.1016458,0.1171275,1,0.04428881,0.29965395,0.3263166,0.63180196,0,0.6305344,0.70068264,0.004588037,0.23703313,0.11578213,0.050749782,0.000254747,1.45E-05,2.02E-06,0.000657608,0.000107797,1.26E-05,0.9989507,Person_0,23
,0.5284878,0.54028463,0.27363768,0.29228085,0.07890055,0,0.093557954,0.009950004,0,0.017550455,0.2903695,0.3382541,0.5833937,0,0.58902186,0.48200905,0.018333344,0.20563826,0.16575135,0.06384508,0.000897703,3.61E-05,1.89E-06,0.000803685,0.000149473,1.12E-05,0.9981,Person_0,24
,0.4356993,0.4162745,0.2929776,0.32060972,0.09149772,0,0.09583412,0.002478863,0,0.01822777,0.27366507,0.29619917,0.5923486,0,0.6971393,0.32183188,0.014476649,0.13901277,0.20186025,0.048950054,0.000377985,1.55E-05,2.07E-06,0.000850428,0.000156024,5.64E-06,0.9985923,Person_0,25
,0.5179115,0.48416725,0.25656378,0.3338077,0.08898772,0,0.08891131,0.013842035,0,0.022686377,0.33196566,0.28534022,0.56870925,0,0.5695765,0.4667035,0.06813656,0.16271643,0.15887828,0.053189527,0.000882248,3.74E-05,3.19E-06,0.000891627,0.000204136,9.48E-06,0.99797195,Person_0,26
,0.5243264,0.6108664,0.30443734,0.3033914,0.07972807,0,0.10937336,0.025514677,0,0.035353437,0.2654521,0.16380683,0.5755557,0,0.600853,0.41801775,0.00178697,0.12478888,0.18139163,0.033654284,0.002339948,1.77E-05,2.97E-06,0.001035703,0.000330752,1.38E-05,0.9962592,Person_0,27
,0.5210423,0.3507952,0.23410878,0.27859327,0.079058215,0,0.10454241,0.010520719,0,0.022890432,0.25146735,0.39117306,0.5491375,0,0.6147703,0.25570852,0.009328512,0.22698928,0.35339502,0.04947513,0.002401349,1.87E-05,3.10E-06,0.00090096,0.000177155,1.31E-05,0.9964857,Person_0,28
,0.5909423,0.5208422,0.48401666,0.27110907,0.09874356,0,0.12138525,0.022565473,0,0.02765648,0.34761068,0.44173035,0.6045985,0,0.65380275,0.5633267,0.00641682,0.13784961,0.25708592,0.04193855,0.002007689,4.29E-05,3.23E-06,0.0008154,0.00017228,1.12E-05,0.9969472,Person_0,29
,0.58657026,0.5249293,0.30375475,0.24288741,0.096019365,0,0.1301827,0.00631995,0,0.030105468,0.2551728,0.39547938,0.54061073,0,0.59087414,0.5425557,0.001766614,0.1722711,0.10980073,0.0592363,0.000915874,3.21E-05,2.40E-06,0.001016401,0.000177712,1.02E-05,0.9978454,Person_0,0
,0.53933054,0.46673927,0.27733105,0.27772683,0.100333214,0,0.13547824,0.018132169,1,0.035368547,0.23312244,0.3488899,0.49092865,0,0.62024766,0.3034496,0.007448433,0.18690304,0.12403802,0.046496585,0.000934307,4.14E-05,3.14E-06,0.000927532,0.000186803,8.52E-06,0.99789834,Person_0,1
,0.4854705,0.47922316,0.2683912,0.28042647,0.09792101,0,0.09219238,0.023518054,0,0.059860095,0.29771706,0.26570845,0.6017942,0,0.75963587,0.653558,0.03535267,0.12112089,0.26211992,0.066610925,0.000834709,4.56E-05,2.85E-06,0.001144502,0.00013829,1.41E-05,0.99782,Person_0,2
,0.49209872,0.39719814,0.30777952,0.27094272,0.07622489,0,0.1007968,0.001336311,0,0.027888518,0.29426783,0.3127021,0.6007316,0,0.64311796,0.5484106,0.023767164,0.16287139,0.39105356,0.067428514,0.001939102,4.73E-05,2.00E-06,0.001006797,0.000184071,6.05E-06,0.99681467,Person_0,3
,0.5807713,0.34359083,0.31626618,0.2908608,0.092755996,0,0.12056018,0.011138981,0,0.024457868,0.27335158,0.19640376,0.5539565,0,0.47402838,0.33334297,0.003429056,0.0838093,0.25740176,0.040099725,0.001902932,4.29E-05,2.91E-06,0.001077797,0.000204787,9.90E-06,0.99675876,Person_0,4
,0.5250077,0.33313292,0.34808454,0.27110907,0.09808112,0,0.092088565,0.00906171,1,0.026189916,0.275104,0.5180212,0.60510445,0,0.7066215,0.67383456,0.01719902,0.14921589,0.2035195,0.07028359,0.002521114,0.000112828,3.89E-06,0.001044324,0.000152714,6.82E-06,0.9961583,Person_0,5
,0.53992873,0.43034568,0.31542674,0.2538781,0.08669415,0,0.12866154,0.00417475,0,0.034996133,0.24572214,0.4135003,0.60201246,0,0.6236962,0.43362987,0.035956554,0.1253014,0.22029278,0.087490395,0.001671351,0.000148152,4.43E-06,0.000771225,0.000372118,1.95E-05,0.9970132,Person_0,6
,0.46371847,0.37849203,0.61210376,0.23484313,0.13517179,0,0.21550474,0.003702383,1,0.04537733,0.4038767,0.41940567,0.5080799,0,0.7836886,0.3596235,0.007374617,0.08352215,0.28293264,0.6843636,0.001778328,0.000429729,5.27E-06,0.001129445,0.000502978,1.14E-05,0.9961429,Person_0,7
,0.4759548,0.41798243,0.724478,0.24877551,0.089075886,0,0.2471629,0.00286957,0,0.027461495,0.31343588,0.3912139,0.59640616,0,0.6777234,0.44866458,0.025617722,0.1915458,0.0837028,0.66856563,0.00031686,0.000231547,2.87E-06,0.000564538,0.00046699,6.47E-06,0.9984107,Person_0,8
,0.36306742,0.39773694,0.40247902,0.254579,0.08621729,0,0.13615057,0.003625206,1,0.02869368,0.27703506,0.48796174,0.5846035,0,0.76217127,0.39924672,0.000857147,0.26136923,0.40597853,0.10953631,0.000389049,0.000273416,3.16E-06,0.000739948,0.00033176,9.80E-06,0.9982528,Person_0,9
,0.4537423,0.44278955,0.45402163,0.24579075,0.10418217,0,0.16285998,0.011584742,0,0.033965237,0.31473768,0.16508839,0.52308977,0,0.646608,0.35616362,0.011156022,0.15420453,0.25616527,0.11515127,0.001550457,6.38E-05,2.92E-06,0.000644845,0.000419438,1.55E-05,0.997303,Person_0,10
,0.51419395,0.43667623,0.530773,0.26299742,0.11368844,0,0.14588761,0.017758552,0,0.026782453,0.27463028,0.5433362,0.6292064,0,0.6486231,0.40725878,0.005076192,0.09737167,0.28278464,0.10430005,0.000621644,4.85E-05,1.56E-06,0.000680735,0.000167925,6.25E-06,0.99847347,Person_0,11
